,dt_1,dE_1,power.rails.gpu,dt_21,dE_21,power.rails.display,dt_14,dE_14,power.rails.cpu.big,dt_13,dE_13,power.rails.cpu.mid,dt_15,dE_15,power.rails.cpu.little,dt_3,dE_3,power.rails.ddr.a,dt_8,dE_8,power.rails.ddr.b,dt_2,dE_2,power.rails.ddr.c,dt_12,dE_12,power.rails.memory.interface,dt_17,dE_17,power.rails.ldo.main.a,dt_19,dE_19,power.rails.ldo.main.b,dt_7,dE_7,power.rails.ldo.sub
111,0.306,0.00026399999999999997,0.0008627450980392156,0.307,0.068007,0.2215211726384365,0.307,0.0,0.0,0.307,0.00062,0.002019543973941368,0.307,0.013699999999999999,0.04462540716612377,0.306,0.002005,0.006552287581699346,0.306,0.002153,0.0070359477124183,0.306,0.00462,0.015098039215686275,0.307,0.0037819999999999998,0.012319218241042344,0.307,0.014554,0.0474071661237785,0.307,0.014185999999999999,0.04620846905537459,0.306,0.008029,0.026238562091503267
112,0.193,0.00017999999999999998,0.000932642487046632,0.192,0.023721,0.12354687499999999,0.192,0.0,0.0,0.192,0.0009019999999999999,0.004697916666666666,0.192,0.005886,0.03065625,0.193,0.001284,0.006652849740932642,0.193,0.001459,0.0075595854922279795,0.193,0.00295,0.015284974093264249,0.192,0.002169,0.011296875,0.192,0.008889,0.046296874999999994,0.192,0.008832,0.046,0.193,0.004875,0.025259067357512953
113,0.253,0.000236,0.0009328063241106719,0.253,0.063361,0.25043873517786563,0.253,0.000153,0.0006047430830039526,0.253,0.000554,0.002189723320158103,0.253,0.0077269999999999995,0.030541501976284583,0.253,0.001665,0.006581027667984189,0.253,0.001467,0.005798418972332016,0.253,0.003776,0.01492490118577075,0.253,0.002742,0.01083794466403162,0.253,0.012941999999999999,0.05115415019762845,0.253,0.01172,0.04632411067193676,0.253,0.006333999999999999,0.02503557312252964
114,0.24700000000000003,0.000226,0.0009149797570850201,0.24600000000000002,0.037041,0.15057317073170728,0.24600000000000002,0.0,0.0,0.24600000000000002,0.000477,0.0019390243902439022,0.24600000000000002,0.008883,0.03610975609756097,0.24700000000000003,0.001697,0.006870445344129554,0.24700000000000003,0.001611,0.0065222672064777325,0.24700000000000003,0.0034609999999999997,0.014012145748987851,0.24600000000000002,0.002954,0.012008130081300812,0.24600000000000002,0.01136,0.04617886178861788,0.24600000000000002,0.011349999999999999,0.04613821138211381,0.24700000000000003,0.006097,0.024684210526315788
115,0.307,0.00028399999999999996,0.0009250814332247556,0.309,0.062802,0.20324271844660194,0.309,0.003708,0.012,0.309,0.000816,0.0026407766990291263,0.309,0.012433999999999999,0.04023948220064725,0.307,0.0020599999999999998,0.006710097719869706,0.307,0.002346,0.007641693811074919,0.307,0.004595,0.014967426710097721,0.309,0.004134,0.013378640776699029,0.309,0.014485999999999999,0.04688025889967637,0.309,0.014332,0.04638187702265372,0.307,0.007708,0.025107491856677523
116,0.193,0.00017199999999999998,0.0008911917098445595,0.192,0.039934,0.2079895833333333,0.192,0.0,0.0,0.192,0.00035999999999999997,0.0018749999999999997,0.192,0.005789,0.030151041666666666,0.193,0.001323,0.006854922279792746,0.193,0.001193,0.006181347150259068,0.193,0.00264,0.013678756476683937,0.192,0.00201,0.01046875,0.192,0.008889,0.046296874999999994,0.192,0.008901,0.046359374999999994,0.193,0.004882,0.025295336787564765
117,0.25,0.00022999999999999998,0.0009199999999999999,0.25,0.045988999999999995,0.18395599999999998,0.25,0.0,0.0,0.25,0.000523,0.002092,0.25,0.00631,0.02524,0.25,0.001668,0.006672,0.25,0.001434,0.005736,0.25,0.003387,0.013548,0.25,0.0027919999999999998,0.011167999999999999,0.25,0.011389999999999999,0.045559999999999996,0.25,0.011566,0.046264,0.25,0.006022,0.024088
118,0.252,0.000224,0.0008888888888888888,0.252,0.056304,0.22342857142857142,0.252,0.0,0.0,0.252,0.000484,0.0019206349206349206,0.252,0.01014,0.04023809523809524,0.252,0.00171,0.0067857142857142855,0.252,0.0013959999999999999,0.005539682539682539,0.252,0.003348,0.013285714285714284,0.252,0.0032389999999999997,0.012853174603174602,0.252,0.011923999999999999,0.047317460317460314,0.252,0.011682999999999999,0.04636111111111111,0.252,0.006124,0.024301587301587303
119,0.29900000000000004,0.000269,0.0008996655518394647,0.29900000000000004,0.049020999999999995,0.16394983277591968,0.29900000000000004,0.0,0.0,0.29900000000000004,0.000584,0.0019531772575250832,0.29900000000000004,0.013873,0.046397993311036785,0.29900000000000004,0.002028,0.006782608695652172,0.29900000000000004,0.002351,0.0078628762541806,0.29900000000000004,0.004566,0.015270903010033442,0.29900000000000004,0.004042,0.013518394648829427,0.29900000000000004,0.013935,0.046605351170568556,0.29900000000000004,0.013913,0.04653177257525083,0.29900000000000004,0.007587999999999999,0.025377926421404677
120,0.2,0.000185,0.0009249999999999999,0.2,0.052353,0.26176499999999997,0.2,0.0,0.0,0.2,0.000386,0.0019299999999999999,0.2,0.006647999999999999,0.03323999999999999,0.2,0.00133,0.00665,0.2,0.0011719999999999999,0.005859999999999999,0.2,0.0029839999999999997,0.014919999999999998,0.2,0.0021089999999999998,0.010544999999999999,0.2,0.009285999999999999,0.04642999999999999,0.2,0.00929,0.04645,0.2,0.005692,0.02846
121,0.24800000000000003,0.00024099999999999998,0.0009717741935483869,0.24700000000000003,0.035019,0.14177732793522266,0.24700000000000003,0.00023899999999999998,0.0009676113360323885,0.24700000000000003,0.000569,0.002303643724696356,0.24700000000000003,0.009907,0.040109311740890684,0.24800000000000003,0.001566,0.006314516129032257,0.24800000000000003,0.001658,0.006685483870967741,0.24800000000000003,0.003502,0.014120967741935482,0.24700000000000003,0.003361,0.01360728744939271,0.24700000000000003,0.011722,0.0474574898785425,0.24700000000000003,0.011496,0.046542510121457485,0.24800000000000003,0.007259,0.029270161290322578
122,0.25,0.000223,0.000892,0.251,0.058688,0.23381673306772907,0.251,0.0,0.0,0.251,0.00046699999999999997,0.0018605577689243026,0.251,0.00607,0.024183266932270915,0.25,0.0015999999999999999,0.0063999999999999994,0.25,0.001578,0.006312,0.25,0.0032559999999999998,0.013023999999999999,0.251,0.002943,0.011725099601593625,0.251,0.011533,0.04594820717131474,0.251,0.011479999999999999,0.04573705179282868,0.25,0.00615,0.0246
123,0.307,0.00029299999999999997,0.0009543973941368078,0.307,0.059067999999999996,0.19240390879478828,0.307,0.0,0.0,0.307,0.0005819999999999999,0.0018957654723127035,0.307,0.011611999999999999,0.037824104234527686,0.307,0.002044,0.006657980456026058,0.307,0.002054,0.006690553745928338,0.307,0.004752,0.01547882736156352,0.307,0.004020999999999999,0.013097719869706839,0.307,0.01423,0.046351791530944625,0.307,0.014178,0.046182410423452766,0.307,0.007956999999999999,0.025918566775244296
124,0.192,0.000179,0.0009322916666666666,0.192,0.032568,0.169625,0.192,0.0,0.0,0.192,0.000377,0.001963541666666667,0.192,0.005357,0.027901041666666664,0.192,0.0013,0.006770833333333333,0.192,0.001312,0.006833333333333334,0.192,0.002787,0.014515624999999999,0.192,0.001942,0.010114583333333333,0.192,0.008711,0.045369791666666666,0.192,0.008787,0.045765625,0.192,0.00494,0.025729166666666668
125,0.24800000000000003,0.000227,0.0009153225806451612,0.24800000000000003,0.05175,0.20866935483870966,0.24800000000000003,0.0,0.0,0.24800000000000003,0.000741,0.0029879032258064513,0.24800000000000003,0.009618999999999999,0.03878629032258064,0.24800000000000003,0.0016029999999999998,0.006463709677419353,0.24800000000000003,0.001485,0.005987903225806451,0.24800000000000003,0.003649,0.014713709677419353,0.24800000000000003,0.003062,0.012346774193548385,0.24800000000000003,0.011488,0.04632258064516129,0.24800000000000003,0.011489,0.046326612903225796,0.24800000000000003,0.006004,0.024209677419354834
126,0.254,0.00022899999999999998,0.0009015748031496062,0.254,0.039966999999999996,0.15735039370078738,0.254,0.0,0.0,0.254,0.000493,0.0019409448818897635,0.254,0.007339,0.028893700787401576,0.254,0.001691,0.00665748031496063,0.254,0.001534,0.006039370078740157,0.254,0.003639,0.014326771653543307,0.254,0.002747,0.01081496062992126,0.254,0.011504,0.045291338582677164,0.254,0.011805999999999999,0.04648031496062992,0.254,0.006325,0.024901574803149605
127,0.314,0.00028199999999999997,0.0008980891719745222,0.314,0.07149599999999999,0.22769426751592353,0.314,0.0,0.0,0.314,0.003449,0.010984076433121019,0.314,0.013705,0.04364649681528662,0.314,0.002386,0.007598726114649682,0.314,0.0021709999999999998,0.0069140127388535024,0.314,0.005706,0.018171974522292994,0.314,0.004893,0.0155828025477707,0.314,0.014638,0.04661783439490446,0.314,0.014594999999999999,0.04648089171974522,0.314,0.00805,0.025636942675159233
128,0.188,0.000178,0.0009468085106382979,0.188,0.025893,0.13772872340425532,0.188,0.0,0.0,0.188,0.000576,0.003063829787234043,0.188,0.007443,0.03959042553191489,0.188,0.0012879999999999999,0.006851063829787233,0.188,0.001132,0.006021276595744681,0.188,0.002688,0.014297872340425531,0.188,0.002796,0.014872340425531915,0.188,0.008794999999999999,0.046781914893617015,0.188,0.008645,0.04598404255319149,0.188,0.004715,0.025079787234042552
129,0.24800000000000003,0.00022099999999999998,0.0008911290322580643,0.24800000000000003,0.058901999999999996,0.237508064516129,0.24800000000000003,0.0036439999999999997,0.014693548387096772,0.24800000000000003,0.0005059999999999999,0.0020403225806451607,0.24800000000000003,0.008955,0.03610887096774193,0.24800000000000003,0.001655,0.006673387096774193,0.24800000000000003,0.0014969999999999998,0.006036290322580644,0.24800000000000003,0.0035629999999999998,0.014366935483870965,0.24800000000000003,0.003263,0.013157258064516127,0.24800000000000003,0.011498999999999999,0.046366935483870955,0.24800000000000003,0.011472999999999999,0.04626209677419354,0.24800000000000003,0.006019,0.024270161290322577
130,0.252,0.000227,0.0009007936507936507,0.253,0.04374,0.17288537549407115,0.253,0.0,0.0,0.253,0.000474,0.0018735177865612648,0.253,0.006782,0.026806324110671936,0.252,0.0016699999999999998,0.006626984126984126,0.252,0.0016829999999999998,0.006678571428571428,0.252,0.003665,0.014543650793650793,0.253,0.002632,0.010403162055335967,0.253,0.011412,0.045106719367588935,0.253,0.011576,0.045754940711462445,0.252,0.006124,0.024301587301587303
131,0.30200000000000005,0.00028199999999999997,0.0009337748344370859,0.303,0.055146999999999995,0.18200330033003298,0.303,0.0,0.0,0.303,0.00057,0.0018811881188118811,0.303,0.012837,0.04236633663366336,0.30200000000000005,0.001993,0.006599337748344369,0.30200000000000005,0.002441,0.00808278145695364,0.30200000000000005,0.004539,0.015029801324503309,0.303,0.003912,0.01291089108910891,0.303,0.014383,0.04746864686468647,0.303,0.013951,0.046042904290429044,0.30200000000000005,0.007771999999999999,0.025735099337748337
132,0.196,0.000178,0.0009081632653061224,0.194,0.046758,0.24102061855670104,0.194,0.0,0.0,0.194,0.00039099999999999996,0.002015463917525773,0.194,0.006698,0.03452577319587629,0.196,0.001282,0.006540816326530612,0.196,0.0011459999999999999,0.005846938775510203,0.196,0.002803,0.014301020408163265,0.194,0.002176,0.011216494845360823,0.194,0.009101,0.046912371134020615,0.194,0.00904,0.046597938144329894,0.196,0.004705,0.024005102040816326
133,0.251,0.000223,0.0008884462151394423,0.251,0.037537999999999995,0.14955378486055776,0.251,0.000771,0.0030717131474103584,0.251,0.000584,0.0023266932270916336,0.251,0.006685,0.026633466135458167,0.251,0.001682,0.006701195219123506,0.251,0.0016719999999999999,0.006661354581673306,0.251,0.003443,0.013717131474103585,0.251,0.002758,0.01098804780876494,0.251,0.011639,0.04637051792828685,0.251,0.011589,0.046171314741035856,0.251,0.006232,0.02482868525896414
134,0.24800000000000003,0.00023799999999999998,0.0009596774193548385,0.24800000000000003,0.060273,0.24303629032258062,0.24800000000000003,0.0,0.0,0.24800000000000003,0.00046899999999999996,0.0018911290322580641,0.24800000000000003,0.008446,0.03405645161290322,0.24800000000000003,0.0015849999999999998,0.006391129032258063,0.24800000000000003,0.001591,0.006415322580645161,0.24800000000000003,0.003364,0.013564516129032256,0.24800000000000003,0.002846,0.011475806451612901,0.24800000000000003,0.011195,0.04514112903225806,0.24800000000000003,0.011387999999999999,0.04591935483870967,0.24800000000000003,0.005941,0.02395564516129032
135,0.307,0.000294,0.0009576547231270358,0.307,0.050329,0.16393811074918566,0.307,0.0036959999999999996,0.012039087947882735,0.307,0.000602,0.001960912052117264,0.307,0.012539,0.04084364820846906,0.307,0.002007,0.006537459283387622,0.307,0.0020169999999999997,0.006570032573289902,0.307,0.0050219999999999996,0.01635830618892508,0.307,0.004063,0.013234527687296417,0.307,0.014391,0.04687622149837133,0.307,0.014372,0.046814332247557,0.307,0.007832,0.0255114006514658
136,0.193,0.000175,0.0009067357512953368,0.193,0.045897,0.23780829015544042,0.193,0.0,0.0,0.193,0.00035099999999999997,0.0018186528497409324,0.193,0.006692999999999999,0.03467875647668393,0.193,0.001274,0.006601036269430051,0.193,0.0010689999999999999,0.005538860103626942,0.193,0.002603,0.013487046632124352,0.193,0.0021119999999999997,0.010943005181347148,0.193,0.009136,0.047336787564766836,0.193,0.00887,0.04595854922279792,0.193,0.004659,0.024139896373056993
137,0.251,0.00022999999999999998,0.0009163346613545815,0.252,0.039321999999999996,0.15603968253968253,0.252,0.0,0.0,0.252,0.000507,0.0020119047619047616,0.252,0.0073149999999999995,0.029027777777777774,0.251,0.001609,0.0064103585657370515,0.251,0.001531,0.006099601593625498,0.251,0.003407,0.013573705179282868,0.252,0.002613,0.010369047619047618,0.252,0.011361999999999999,0.045087301587301586,0.252,0.011602999999999999,0.04604365079365079,0.251,0.00617,0.024581673306772907
138,0.251,0.000227,0.0009043824701195219,0.25,0.053530999999999995,0.21412399999999998,0.25,0.0,0.0,0.25,0.000489,0.001956,0.25,0.009507,0.038028,0.251,0.001607,0.006402390438247012,0.251,0.0014759999999999999,0.005880478087649402,0.251,0.003764,0.01499601593625498,0.25,0.003333,0.013332,0.25,0.011472999999999999,0.045891999999999995,0.25,0.011519,0.046076,0.251,0.0062109999999999995,0.024745019920318724
139,0.30000000000000004,0.000274,0.0009133333333333332,0.30000000000000004,0.06436599999999999,0.2145533333333333,0.30000000000000004,0.0,0.0,0.30000000000000004,0.0005549999999999999,0.0018499999999999994,0.30000000000000004,0.011559,0.038529999999999995,0.30000000000000004,0.002064,0.006879999999999998,0.30000000000000004,0.0021709999999999998,0.007236666666666665,0.30000000000000004,0.004372,0.01457333333333333,0.30000000000000004,0.003845,0.012816666666666664,0.30000000000000004,0.013819,0.046063333333333324,0.30000000000000004,0.013982999999999999,0.04660999999999999,0.30000000000000004,0.007639999999999999,0.025466666666666662
140,0.201,0.00018899999999999999,0.0009402985074626865,0.201,0.028128,0.13994029850746267,0.201,0.0,0.0,0.201,0.000376,0.001870646766169154,0.201,0.005516,0.02744278606965174,0.201,0.0012959999999999998,0.006447761194029849,0.201,0.001165,0.005796019900497512,0.201,0.002944,0.014646766169154227,0.201,0.0023109999999999997,0.011497512437810943,0.201,0.009347,0.04650248756218905,0.201,0.009288,0.04620895522388059,0.201,0.00494,0.024577114427860695
141,0.251,0.000223,0.0008884462151394423,0.251,0.060551,0.2412390438247012,0.251,0.00024099999999999998,0.0009601593625498007,0.251,0.0005949999999999999,0.0023705179282868523,0.251,0.010839,0.04318326693227092,0.251,0.00162,0.00645418326693227,0.251,0.0020139999999999997,0.008023904382470118,0.251,0.00365,0.01454183266932271,0.251,0.003368,0.013418326693227092,0.251,0.011923999999999999,0.047505976095617526,0.251,0.011635999999999999,0.046358565737051785,0.251,0.011694999999999999,0.04659362549800796
142,0.24600000000000002,0.00022999999999999998,0.0009349593495934957,0.24600000000000002,0.034022,0.13830081300813005,0.24600000000000002,0.0,0.0,0.24600000000000002,0.000464,0.0018861788617886178,0.24600000000000002,0.007866,0.031975609756097555,0.24600000000000002,0.0016519999999999998,0.0067154471544715435,0.24600000000000002,0.001436,0.0058373983739837395,0.24600000000000002,0.003616,0.014699186991869917,0.24600000000000002,0.003062,0.012447154471544715,0.24600000000000002,0.011484999999999999,0.04668699186991869,0.24600000000000002,0.011387,0.04628861788617886,0.24600000000000002,0.006025,0.024491869918699186
143,0.313,0.000281,0.0008977635782747604,0.314,0.069231,0.22048089171974522,0.314,0.0,0.0,0.314,0.0005989999999999999,0.0019076433121019106,0.314,0.011576999999999999,0.036869426751592355,0.313,0.002062,0.0065878594249201275,0.313,0.002408,0.0076932907348242815,0.313,0.004892,0.015629392971246006,0.314,0.003909,0.012449044585987262,0.314,0.014615,0.04654458598726115,0.314,0.01458,0.04643312101910828,0.313,0.007932,0.02534185303514377
144,0.189,0.000179,0.000947089947089947,0.188,0.031879,0.1695691489361702,0.188,0.0,0.0,0.188,0.00038199999999999996,0.002031914893617021,0.188,0.007972,0.04240425531914894,0.189,0.001268,0.0067089947089947095,0.189,0.001165,0.006164021164021164,0.189,0.003107,0.016439153439153437,0.188,0.0022559999999999998,0.011999999999999999,0.188,0.008990999999999999,0.047824468085106375,0.188,0.008761,0.04660106382978723,0.189,0.004676,0.024740740740740737
145,0.25,0.00022899999999999998,0.0009159999999999999,0.25,0.050809,0.203236,0.25,0.0,0.0,0.25,0.000508,0.002032,0.25,0.008255,0.03302,0.25,0.001684,0.006736,0.25,0.00154,0.00616,0.25,0.003957,0.015828,0.25,0.003009,0.012036,0.25,0.011569,0.046276,0.25,0.011550999999999999,0.046203999999999995,0.25,0.00598,0.02392
146,0.25,0.000223,0.000892,0.25,0.051358999999999995,0.20543599999999998,0.25,0.0,0.0,0.25,0.000464,0.001856,0.25,0.009184,0.036736,0.25,0.0017289999999999999,0.006915999999999999,0.25,0.001756,0.007024,0.25,0.003858,0.015432,0.25,0.0032359999999999997,0.012943999999999999,0.25,0.011675,0.0467,0.25,0.011557999999999999,0.046231999999999995,0.25,0.006401,0.025604
147,0.303,0.00027299999999999997,0.0009009900990099009,0.303,0.048764999999999996,0.16094059405940594,0.303,0.0,0.0,0.303,0.000578,0.0019075907590759074,0.303,0.011927,0.03936303630363037,0.303,0.0019429999999999998,0.0064125412541254125,0.303,0.0023799999999999997,0.007854785478547854,0.303,0.004497999999999999,0.014844884488448843,0.303,0.004043,0.013343234323432342,0.303,0.014157,0.04672277227722772,0.303,0.014029999999999999,0.0463036303630363,0.303,0.007897,0.02606270627062706
148,0.198,0.00017999999999999998,0.000909090909090909,0.198,0.053443,0.2699141414141414,0.198,0.0,0.0,0.198,0.00037099999999999996,0.0018737373737373734,0.198,0.007705,0.038914141414141415,0.198,0.001343,0.006782828282828283,0.198,0.001152,0.005818181818181818,0.198,0.0030819999999999997,0.015565656565656564,0.198,0.002356,0.011898989898989899,0.198,0.009374,0.04734343434343434,0.198,0.009204,0.04648484848484848,0.198,0.004795,0.024217171717171714
149,0.24800000000000003,0.000225,0.000907258064516129,0.24800000000000003,0.035887999999999996,0.1447096774193548,0.24800000000000003,0.0,0.0,0.24800000000000003,0.0006619999999999999,0.002669354838709677,0.24800000000000003,0.009379,0.03781854838709677,0.24800000000000003,0.001629,0.0065685483870967735,0.24800000000000003,0.0015229999999999998,0.006141129032258063,0.24800000000000003,0.003701,0.01492338709677419,0.24800000000000003,0.003345,0.013487903225806449,0.24800000000000003,0.011711,0.04722177419354838,0.24800000000000003,0.011543,0.04654435483870967,0.24800000000000003,0.006318,0.0254758064516129
150,0.25,0.00022999999999999998,0.0009199999999999999,0.25,0.059141,0.236564,0.25,0.0,0.0,0.25,0.00048199999999999995,0.0019279999999999998,0.25,0.007861,0.031444,0.25,0.001696,0.006784,0.25,0.0016099999999999999,0.0064399999999999995,0.25,0.0034879999999999998,0.013951999999999999,0.25,0.0027389999999999997,0.010955999999999999,0.25,0.011533,0.046132,0.25,0.011682999999999999,0.046731999999999996,0.25,0.005807,0.023228
151,0.30200000000000005,0.000271,0.0008973509933774832,0.30200000000000005,0.056629,0.18751324503311256,0.30200000000000005,0.0,0.0,0.30200000000000005,0.000584,0.0019337748344370857,0.30200000000000005,0.010924,0.03617218543046357,0.30200000000000005,0.001993,0.006599337748344369,0.30200000000000005,0.0022069999999999998,0.007307947019867548,0.30200000000000005,0.004641999999999999,0.015370860927152313,0.30200000000000005,0.003738,0.012377483443708608,0.30200000000000005,0.013784,0.045642384105960256,0.30200000000000005,0.013953,0.04620198675496688,0.30200000000000005,0.007441,0.024639072847682113
152,0.198,0.000174,0.0008787878787878787,0.199,0.036395,0.1828894472361809,0.199,0.0,0.0,0.199,0.000365,0.0018341708542713565,0.199,0.009439999999999999,0.04743718592964823,0.198,0.001305,0.00659090909090909,0.198,0.001398,0.00706060606060606,0.198,0.003088,0.015595959595959595,0.199,0.002608,0.013105527638190954,0.199,0.009766,0.04907537688442211,0.199,0.009134,0.045899497487437185,0.198,0.005026,0.025383838383838384
153,0.25,0.000237,0.000948,0.24900000000000003,0.054861,0.22032530120481925,0.24900000000000003,0.0,0.0,0.24900000000000003,0.000553,0.002220883534136546,0.24900000000000003,0.007415,0.02977911646586345,0.25,0.001645,0.00658,0.25,0.001748,0.006992,0.25,0.003619,0.014476,0.24900000000000003,0.002937,0.011795180722891565,0.24900000000000003,0.011356999999999999,0.045610441767068265,0.24900000000000003,0.011667,0.04685542168674699,0.25,0.0061589999999999995,0.024635999999999998
154,0.24900000000000003,0.000225,0.0009036144578313252,0.24900000000000003,0.037154,0.14921285140562246,0.24900000000000003,0.0,0.0,0.24900000000000003,0.00047599999999999997,0.0019116465863453812,0.24900000000000003,0.007476999999999999,0.03002811244979919,0.24900000000000003,0.0017209999999999999,0.006911646586345381,0.24900000000000003,0.0015539999999999998,0.006240963855421685,0.24900000000000003,0.0033729999999999997,0.013546184738955821,0.24900000000000003,0.002907,0.01167469879518072,0.24900000000000003,0.011581,0.046510040160642564,0.24900000000000003,0.011582,0.0465140562248996,0.24900000000000003,0.006044,0.02427309236947791
155,0.307,0.000289,0.0009413680781758957,0.307,0.070314,0.22903583061889252,0.307,0.0,0.0,0.307,0.0005729999999999999,0.0018664495114006513,0.307,0.013153999999999999,0.04284690553745928,0.307,0.002015,0.006563517915309446,0.307,0.002106,0.006859934853420195,0.307,0.00468,0.015244299674267102,0.307,0.004024,0.013107491856677525,0.307,0.014355999999999999,0.04676221498371335,0.307,0.014208,0.04628013029315961,0.307,0.007869,0.02563192182410423
156,0.195,0.000173,0.0008871794871794872,0.196,0.029226,0.14911224489795918,0.196,0.0,0.0,0.196,0.00037799999999999997,0.0019285714285714284,0.196,0.008329,0.04249489795918367,0.195,0.00129,0.006615384615384615,0.195,0.0011279999999999999,0.005784615384615384,0.195,0.002784,0.014276923076923076,0.196,0.002499,0.01275,0.196,0.009123,0.04654591836734693,0.196,0.009072,0.046285714285714284,0.195,0.004765999999999999,0.024441025641025637
157,0.24700000000000003,0.000223,0.0009028340080971659,0.24600000000000002,0.056454,0.22948780487804873,0.24600000000000002,0.0,0.0,0.24600000000000002,0.000493,0.002004065040650406,0.24600000000000002,0.007469,0.030361788617886177,0.24700000000000003,0.001604,0.006493927125506072,0.24700000000000003,0.001709,0.006919028340080971,0.24700000000000003,0.0036249999999999998,0.014676113360323885,0.24600000000000002,0.002732,0.011105691056910567,0.24600000000000002,0.011243999999999999,0.045707317073170724,0.24600000000000002,0.011403,0.04635365853658536,0.24700000000000003,0.006097,0.024684210526315788
158,0.254,0.000243,0.0009566929133858267,0.254,0.049107,0.19333464566929132,0.254,0.0,0.0,0.254,0.000477,0.0018779527559055118,0.254,0.00662,0.02606299212598425,0.254,0.0017389999999999999,0.006846456692913385,0.254,0.001598,0.006291338582677166,0.254,0.003767,0.014830708661417322,0.254,0.002724,0.010724409448818898,0.254,0.011701,0.046066929133858264,0.254,0.011791,0.046421259842519685,0.254,0.006209,0.024444881889763778
159,0.30000000000000004,0.00027,0.0008999999999999999,0.30000000000000004,0.050082999999999996,0.1669433333333333,0.30000000000000004,0.0,0.0,0.30000000000000004,0.000575,0.0019166666666666663,0.30000000000000004,0.011953,0.03984333333333333,0.30000000000000004,0.001961,0.006536666666666666,0.30000000000000004,0.0022559999999999998,0.007519999999999998,0.30000000000000004,0.004621,0.015403333333333331,0.30000000000000004,0.003614,0.012046666666666666,0.30000000000000004,0.013824999999999999,0.04608333333333332,0.30000000000000004,0.013859,0.04619666666666666,0.30000000000000004,0.007663,0.025543333333333328
160,0.2,0.000185,0.0009249999999999999,0.2,0.05148,0.25739999999999996,0.2,0.0,0.0,0.2,0.00039099999999999996,0.0019549999999999997,0.2,0.008327,0.04163499999999999,0.2,0.0013679999999999999,0.006839999999999999,0.2,0.001165,0.0058249999999999994,0.2,0.003012,0.015059999999999999,0.2,0.002516,0.01258,0.2,0.00957,0.04785,0.2,0.009304,0.04652,0.2,0.004853,0.024265
161,0.24800000000000003,0.000223,0.0008991935483870966,0.24700000000000003,0.036184,0.14649392712550607,0.24700000000000003,0.0,0.0,0.24700000000000003,0.000545,0.002206477732793522,0.24700000000000003,0.007725999999999999,0.03127935222672064,0.24800000000000003,0.001723,0.006947580645161289,0.24800000000000003,0.001597,0.006439516129032257,0.24800000000000003,0.003526,0.01421774193548387,0.24700000000000003,0.00274,0.01109311740890688,0.24700000000000003,0.0115,0.04655870445344129,0.24700000000000003,0.011411,0.04619838056680161,0.24800000000000003,0.006228,0.02511290322580645
162,0.25,0.000226,0.000904,0.251,0.060218999999999995,0.23991633466135456,0.251,0.0,0.0,0.251,0.000453,0.001804780876494024,0.251,0.0075379999999999996,0.03003187250996016,0.25,0.0016569999999999998,0.006627999999999999,0.25,0.0014889999999999999,0.0059559999999999995,0.25,0.003424,0.013696,0.251,0.002987,0.011900398406374503,0.251,0.011484999999999999,0.04575697211155378,0.251,0.011644,0.04639043824701195,0.25,0.006141,0.024564
163,0.304,0.000287,0.000944078947368421,0.304,0.054457,0.17913486842105264,0.304,0.0,0.0,0.304,0.000774,0.002546052631578947,0.304,0.012582,0.04138815789473684,0.304,0.001895,0.006233552631578948,0.304,0.002097,0.006898026315789473,0.304,0.004654999999999999,0.015312499999999998,0.304,0.0040609999999999995,0.013358552631578946,0.304,0.014121,0.04645065789473684,0.304,0.014161,0.04658223684210527,0.304,0.0075179999999999995,0.024730263157894734
164,0.197,0.000179,0.0009086294416243654,0.197,0.039882,0.2024467005076142,0.197,0.0,0.0,0.197,0.00037299999999999996,0.001893401015228426,0.197,0.006104999999999999,0.030989847715736037,0.197,0.001325,0.0067258883248730965,0.197,0.001228,0.006233502538071065,0.197,0.0028669999999999998,0.014553299492385785,0.197,0.002201,0.011172588832487309,0.197,0.009002,0.045695431472081216,0.197,0.009118,0.04628426395939086,0.197,0.0049299999999999995,0.025025380710659895
165,0.24900000000000003,0.00022899999999999998,0.0009196787148594375,0.24900000000000003,0.049198,0.19758232931726905,0.24900000000000003,0.0,0.0,0.24900000000000003,0.000696,0.002795180722891566,0.24900000000000003,0.008151,0.032734939759036144,0.24900000000000003,0.001697,0.006815261044176706,0.24900000000000003,0.0017189999999999998,0.006903614457831324,0.24900000000000003,0.003645,0.014638554216867468,0.24900000000000003,0.002937,0.011795180722891565,0.24900000000000003,0.011238,0.04513253012048192,0.24900000000000003,0.011557999999999999,0.046417670682730915,0.24900000000000003,0.005934,0.02383132530120482
166,0.252,0.000224,0.0008888888888888888,0.252,0.044338999999999996,0.1759484126984127,0.252,0.0,0.0,0.252,0.00047599999999999997,0.0018888888888888887,0.252,0.00692,0.02746031746031746,0.252,0.00172,0.006825396825396826,0.252,0.001439,0.00571031746031746,0.252,0.003596,0.01426984126984127,0.252,0.0027199999999999998,0.010793650793650793,0.252,0.011269,0.04471825396825396,0.252,0.01151,0.04567460317460317,0.252,0.006202,0.02461111111111111
